review_text,Is_Fake
,FALSE
,FALSE
Good food,FALSE
"Tempat selesa cantik and aesthetic , staff friendly, wajib try kalau datang kb",FALSE
"Makanan sedapp, tempat cantikk bersih ",FALSE
sdak .. mmg kne ngan tekok ,FALSE
"The vibe or atmosphere of the restaurant is really cozy, and the food is delicious",FALSE
Good food with affordable price!,FALSE
"Makanan sedap tapi ada dawai besi, maybe berus basuh pinggan dalam ayam ",FALSE
love all the food here paling favourite kimchi fried rice !!!!,FALSE
"kali keberapa dah datang , lupa sbb bnyak sangat  good food, friendly staff. order chicken ramen & soy garlic with rice , overall sedap. interior cafe very nice & cantik  tq bagi babychair yg cute untuk budak2",FALSE
Service cepat,FALSE
Trusted agent..good servis,FALSE
"Kedai memang okay, tapi pengudaraan teruk. Aircond sejuk je, tapi asap penuh dalam kedai. Duduk lama rasa semput, macam orang balar bakar dalam tu. Tolonglah improve sikit, sebab ni bab kesihatan semua orang.",FALSE
"Booking pada 14/9 melalui whatsapp utk makan pada 15/9. Tp bila sampai, booking tidak dimasukkan dlm sistem, bukti tempahan diterima ada. Pekerja minta kami tunggu utk cek, agk lama, bila ditanya lg, pekerja bgtau yg meja kami diberi kpd pelanggan lain, dan kami diminta tunggu 15 minit. Sepatutnya, boleh bg shj meja yg tersilap pelanggan tu kpd kami, tp diminta utk tunggu.. baru je nak rasa makanan kat sini, tp dh kecewa sebelum rasa..",FALSE
penjual mcm gampang cakap ngan pelangan. org dah booking datang jauh tiba xde meja. dah la kedai penuh asap xde pengudaraan.,FALSE
"Makanan ada yg bagus Dan ada xbagus
Yg bagus:perapan ada yg baru restock masak tuh xder bau
Yg xbagus:ada bau kalau yg xlaku.jaga lah kualiti tuh yer
Servis:servis kelaut,cashier pun duk buat xtahu tolong waiter pun x duk goyang kaki kat cashier.
Assistant manager kan acah2 boss baru lantik jer dah poyo lebih.
Kawasan:berhawa dingin tapi xbest nyer duk datang pengemis bukan nak halang pun A.M atau jaga cashier nak ambik suasana camner ada pengemis.
HQ Dan HR xleh kecam aq yer....aq pelanggan bukan pekerja yer apa aq bagi cadangan kau hadam bukan keras kepala xnak upgrade sikit",FALSE
,FALSE
Memang tak boleh nk update number phone dekat google ni ke? Kena sampai kedai pastu staff cakap full and kenapa tak booking. Masalahnyaa call semua nombor tak angkat!,FALSE
"Punya la susah nak contact utk booking table, dah la kita ni jauh nak walk in kedai. Call xangkat, wasap xreply, macam mana la nk bisnes kalau macam ni pengurusan. Berhari2 tunggu utk reply wasap, tak reply2.",FALSE
,FALSE
,FALSE
Makanan Sedap puas hati banyk pilihan..suka sngt..staff pon baik tnya Meja ke Meja nak tambah kuah ke ..tp knnn awak tolong perbaiki sistem keluar asap tu ..sebab makan sambil menangismata pedih asap x kluar ..yg lain saya bagi 5 bintang..cuma asap tu je ,FALSE
Good place with steamboat menu,FALSE
"service- 10/10 (ada baca review staf2 sebelum ni buat hal tapi semalam okay, semua baik2 n suka senyum yeahh)

foods-5/10(daging terlalu tebal n besar2, kalau buat nipis2 lagi nice n easy nak makan esp shabu2 tu, korang potong secara manual ke? pls invest beli machine. shabu2 suppose to be nipis2 bruh  abc punya ais tak hancur smooth semuanya kasar2 macam makan ais je, sos okay sedap, pilihan makanan so banyak esp kambing, ayam n daging perap, seafoods pun banyak)

pengudaraan- -1/10 (sangat2 bad ye air circulation baru pukul 7.30/8pm dah penuh berasap rasa cam berada di alam sebalik mata. for sure nyamuk pun takut nak masuk. mata kami merah2 so cepat2 keluar selamatkan diri. macam takde ekzos asap tu, atau mungkin ada tapi dah tak effective n mohon service or upgrade the circulation)

oh ya, number yg kat google tu baik takyah letak kalau call pun sampai 4,5x tapi asyik mailbox je ",FALSE
"Harga latest rm37.90 dewasa
Kanak2 1-6 tahun free

Kambing makette sedap, yg lain bolehla. Kalau seafood lagi segar lagi bagus",FALSE
"Variety of choices for the meat, vegetables, and other food. Soup a bit bland but just nice la. Tandas was good and surprisingly ada surau kat dalam. Overall, it was a good experience for me and my friends.",FALSE
Kedai tertutup aircond. Asap penuh kedai. Pening,FALSE
,FALSE
"Makanan okay
Ade stok yg putus, staff front desk maklumkan dulu. Very attentive
Mungkin sbb kedai agak padat, waiter susah perasan kalau panggil
Ventilation, kadang nampak staff bukak pintu utk kurangkan asap
Understandable
Overall, okay",FALSE
"Aiskrim takde, buah sedih, poor air circulation. Nasib baik je tak mati sesak nafas dalam tu. takde penyedut asap gamaknya. Mata pedih, nak bernafas pun sesak. Jangan la bawak baby masuk dalam ni. Sumpah kesian. Cashier perempuan pakai spek mata, kuku dia panjang. Nauzubillah ",FALSE
"Kebersihan memang teruk !! Pinggan mangkok berair dan berminyak. Tak basuh guna sabun ke ?!! Fist and last !! Aiscream takdak ""Out of stock"" . Makanan manis2 tak banyak. Hareii",FALSE
best ever chicken rice in kb that you should not miss it.,FALSE
Restoran ini hebat pada dasarnya perkhidmatan dan makannya lezat kedudukan keseluruhan 5 bintang,FALSE
,FALSE
"Lovely cafe with a cozy atmosphere. The food is tasty and well-presented, and the drinks are refreshing. Staff are friendly and service is fast. Definitely worth a visit!",FALSE
Food nice beyond my expectation...nice place and variety of food,FALSE
,FALSE
Restron ni hebat pada makanan Adan servisnya,FALSE
Nice and good,FALSE
,FALSE
,FALSE
Sedak tobak pung,FALSE
"Super crowded during lunch hour, but it seems that the chicken rice doesn't have any fragrance at all.",FALSE
,FALSE
Fried chicken rice are still the same good taste. The chicken can be more tender though. You can choose to add soup kacang at RM1.,FALSE
Makanan sedap.. cuma saya je tak pandai nak order.. mushroom n hati ayam nampak sedap jgk..,FALSE
Susah nk jmpa nasi ayam goreng crispy mcm ni...tak jmpe kt lain...sup pon ade 2 option...kobis atau kacang...dua2 sedap...harge pon murah walaupon dlm kawasan bandar...,FALSE
Zha Ji Hen Hao Chi!,FALSE
,FALSE
"Bu Cuo Chi,Hui Zai Lai. ",FALSE
"The most famous local chicken rice, often in the newspapers. It is also the chicken rice I have eaten since I was a child. I love it.",FALSE
,FALSE
,FALSE
,FALSE
,FALSE
Good 4 your healthy,FALSE
,FALSE
,FALSE
Can enjoy meal by the pool,FALSE
,FALSE
,FALSE
,FALSE
,FALSE
,FALSE
,FALSE
,FALSE
,FALSE
,FALSE
,FALSE
,FALSE
,FALSE
,FALSE
"The rice is delicious. But the PIC is not friendly. Just ordered plain rice but she already put chicken and gravy together, then tie it and give to customer meanwhile customer haven't decide what is the dish they want. When customer take a look to add another dish, she ask with a bit arrogant sound ""so you want this or not?"" like really aunt? There's no one after us and we are the only customer queueing so why so rushing?? I am disappointed, come here want to eat and pay with money not pay with saliva to deserve the bad service. Come back to hometown because want to eat delicious foods but got this bad service instead, very bad experience and spoil my mood. Please fix your attitude. I know you tired but don't do customer like that. It's your job to serve customer as long as the customer didn't troubles you.",FALSE
"Boleh bagi star sebab makanan sedap ja. Servis hauk. Kita baru bagitau nak nasi, terus dibungkusnya lauk dengan sambal kuah semua siap ikat getah dah. Tak sempat bagitau pun nak lauk apa ..memandai ja letak lauk sendiri. Muka makcik tu dah la tak senyum langsung. Makanan sedap dah tapi servis tu kena baiki lagi kot .tahu la kedai femes ramai orang tapi kalut2 nak pi mana. Kedai nasi kandar beratur panjang pun tak kalut macam ni.",FALSE
One of famous legen Malay lunch spot in kota Bharu...mari lambat kena beratur panjang le...:). Ala nasi Sumatra with a 'bukit' nasi on your plate :).,FALSE
Nasi berlauk pagi dan tengahari,FALSE
"Biasa biasa sahaja.
Ayam goreng besar & puas hati.
Harga berpatutan.
Datang lambat, kena beratur panjang.",FALSE
long queue pastu service lambat. beli take away took an hour untuk sampai turn padahal depan 4/5 orang je.,FALSE
,FALSE
,FALSE
Nasi sedap ayam paha menjadi target...ayam panas2,FALSE
"Berdiri beratur dalam sejam lebih tapi tak dapat-dapat. Servis pembungkusan nasi lambat. Sepatutnya bahagikan pekerja untuk bungkus nasi org take away dgn org dine in. Ni duk bungkus nasi oranh tempah beratus-ratus, org yang dine in nk makan nasi 2 bungkus kena tunggu sampai sejam.Dah sampai turn tiba-tiba ayam la habis, nasi la habis.",FALSE
"Nasi berlauk sedap, harga pon okay rm7.50 nasi lauk ayam goreng. Tapi mokcik bukuh nasik tu masey jah muko",FALSE
Service very slow,FALSE
Sedap sengoti..,FALSE
,FALSE
Nasi Legend,FALSE
"Banyak pilihan lauk untuk lunch
Sedap n service cepat (bungkus lane lain, dine in lane lain)",FALSE
,FALSE
Terlampau lama menunggu untuk bungkus...nak x banyak pun...2 bungkus....tunggu 1 jam...26.6.2025,FALSE
,FALSE
i love their chicken,FALSE
,FALSE
Saya suka la makan dekat sini. Makanannya sedap. Service terbaik. Air tak sampai seminit order terus sampai laju gila service diorang. Makanan pun tk sampai 10 minit dah sampai. Pergh terbaik la.,FALSE
"Saya selalu makan dekat sini, sebab layanan staff terbaik Dan makanan dia sedap. Dah la staff perempuan kat sini lawa lawa. Saya suka tgk staff tu, sebab staff tu lawa. Saya rasa saya ada crush dekat dia la. Hihi",FALSE
"Dekat sini best au kalau nak study, suasana pun tenang. Best la, sambil baca nota untuk exam sambil makan kat sini. WiFi pun free.",FALSE
"Dekat sini ada Vibes Korea, Bila saya makan dekat sini saya lupa yang saya berada di kelantan. Saya rasa, saya berada di Korea dah. Love sanggat makan dekat sini. Makanannya sedap Dan berkualiti tinggi memang kena dgn harga. Staff disini memang customer friendly. Sarang hea kyonchon ",FALSE
Service Dan makanan disini memang terbaik. Makanannya sedap. Staff disini amatlah mesra pelanggan.,FALSE
Servis terbaik. Cepat. Staff friendly. Kedai bersih. Makanan sedap. Thankyou ,FALSE
"Last time I tried in December 2024, just got time to review  So happy my comfort food is  finally here in Kelantan. Customer service is top notch, the food taste is the same like other outlets ",FALSE
Service good,FALSE
SUPERBBBB! the chicken crispy on the outside and well seasoned the service was quick too and the staff was so friendly will definitely come back XOXO ,FALSE
,FALSE
makanan fresh fresh lagi then staff very friendly .. very very recommended,FALSE
,FALSE
"Service parfait, et cuisine tres bonne",FALSE
1st kyochon in KB and its taste good!! Hiley kempunan ,FALSE
Very yummy chicken!!!with rice steam so delicious,FALSE
Best tteokbokki I've tasted and truly addictive!! Their boneless chicken quite good !!!Highly recommended,FALSE
"Overall very good experience

We arrived at the restaurant around 9 PM, and thankfully, they were open until 11 PM, so we were still able to enjoy dinner. Unfortunately, there were no drumsticks available by the time we arrived, which was a bit disappointing since chicken is usually the highlight in Korean cuisine. However, we decided to go for the garlic soy sauce drumettes and wingettes instead. The portion was decent, and the chicken was very crispy, but I felt that it wasn't marinated thoroughly--the flavor didn't fully soak into the meat.

We also ordered the spicy japchae, and wow--it was seriously spicy! They definitely used Kelantan chili padi, and it packed a real punch. It's not for the faint-hearted, but if you love spicy food, you'll enjoy it.

Despite the minor letdown with the chicken flavor, the overall experience was still satisfying. The place had a cozy vibe, and the staff were friendly and attentive. One lovely surprise was receiving a Byeon Woo Seok keychain when we settled the bill--a sweet gift that made my night, especially as a fan!

Overall, it's a nice place to dine, and I'll definitely come again to try more from the menu (hopefully with drumsticks next time!).",FALSE
,FALSE
,FALSE
,FALSE
"Sept 2025.
Ordered yin-yang fried noodles - average taste.
Barli drink was so diluted, like drinking plain water.
Service could be better.",FALSE
,FALSE
,FALSE
,FALSE
"Most of the food here is nice. The Thai style fried chicken rice, the bbq food, pad kra pao, and the Thai satay is nice. But too bad the second time I go the Thai satay no more there already, so sad . If you looking for the local Thai food or Chinese food, this is a good spot, quite a lot of choices there. ",FALSE
,FALSE
"Yu Tou Mi Fen Hao Chi,Chun Cui Chi Dong Xi Shi Ke Yi De",FALSE
,FALSE
"Fu Wu Yuan Tai Du Fei Chang Bu Hao,Shang Cha Hu Rang Ta Huan Ke Yi Zhuang Bing De Bei Deng Liao Xu Jiu Du Bu Hui Lai,Guo Hou Zhao Shou Jiao Fu Wu Yuan Guo Lai Huan Gu Yi Kan Bu Dao",FALSE
,FALSE
,FALSE
Nice food,FALSE
,FALSE
,FALSE
,FALSE
Chao Dong Fen He Shao Ji Yi Chao Bang!,FALSE
,FALSE
Location is best. People there are friendly and also many choices of foods are serving in the evening.,FALSE
"Satay sedap je tapi kuah x rasa kacang sangat dan agak manis. Kuah memang banyak, puas hati. Kebersihan agak kurang. Masa beli tadi, ada customer nak bungkus leftover satay, pekerja pergi campurkan kuah yang customer dah makan dalam periuk satay. Dalam periuk tu jugak pekerja ambil kuah satay dan bagi pada customer lain. Jangan la buat macam tu. X semua customer boleh berkongsi yang sudah dimakan orang lain",FALSE
,FALSE
They sell delicious satay sticks. Highly recommended.,FALSE
epnsetathii`r`y miithang aik enuue` namsaeta`r`yaimhwaanekin enuue`aiknum kamlangdii tawenuue`yaangaidh`m `r`yt`ngklabmaacham,FALSE
,FALSE
"Biasa makan dkt kedai kali ni bungkus sbb esok pagi ada nk bawa ke Lumut sikit, mlm tu makan satay ayam putih kuning je sbb bakar tu sekejap sgt ayam pun mcm x masak. Budak melayuuu malass buat keje, sebelum2 ni budak ""luar"" tu bakar elok je walau kena menunggu. Keje main2 je budak2 ni, dkt cashier pun sambil tekan2 PC sambil bergurau xde hormat langsung. Takkan repeat!",FALSE
,FALSE
,FALSE
,FALSE
Makanan sedap... tpi service slow... org ramai tpi pekerja xcukup... nnti adjust pekerja ramai sikit,FALSE
Makan sate je. Jangan order masakan panas or benda lain. Nanti kena tunggu 1 jam,FALSE
"Jaranglah nak bagi review tapi takut orang lain yang rushing tapi pegi order goreng2.

Satay was ok 8/10 tapi such a worst place to order goreng2. Slow, sejam lebih utk dapat kuwetiaw. Pdhl customer ada dua orang je. Lain kali tk payah buat goreng2 kalau tk mampu nak cater. Mtk cancel tp cakap tgh masak, tp 40 lepastu baru sampai.",FALSE
Masakan goreng2 nak kne tunggu berjam. Bukan ramai org pon. Sekali je lah pegi,FALSE
,FALSE
"Self service. RM1.70 untuk sate ayam @ daging. Lagi mahal dari KL yang masih banyak bawah RM1.50. Saiz pun lebih kurang.

Sate sedap. Roti bakar cicah kuah kacang memang the best. Tapi spoil mood makan2 dengan famili bila ada solo busker dok menyanyi. Kita dtg nak makan sambil borak2. Ini nak bersembang semeja pun kena jerit. Pasang je la background music perlahan kalau nak sangat. Bab ni memang tokey takde common sense. Takkan repeat lagi sebab dah tak macam dulu kedai ni.",FALSE
"Kedai sate ni memang berbaloi untuk datang!
Tempatnya besar dan selesa ,tak perlu risau pasal tempat duduk walaupun orang memang ramai.

Sate dia semua sedap, tapi yang paling saya suka , daging dan kambing  memang juicy dan rasa berempah elok. Sayang sikit masa saya datang, sate rusa dan arnab dah habis - kalau tak, memang nak try juga!

Dari segi harga, memang berbaloi dengan kualiti dan portion. Confirm akan datang lagi, especially nak repeat yang kambing tu!",FALSE
"Not recommend to take away, shop will mixed between cold and hot fresh satay, mostly will be cold ones, you will end up eating cold ice satay at home. price is rm1.70 per pcs for the cold one.",FALSE
"Style sini sate makan dengan roti bakar, tapi bakar kosong gitu je la. Sedap.. Sate pun antara yang tersedap di mesia. Highly recommended",FALSE
"Went to this place after finding our first choice was closed. Told my brother the satay looked okay--and yes, it was okay. But to be honest, we've had better, both in terms of taste and service.

What was really disappointing was the service experience. With prices similar to some well-known satay spots in Kajang or Baung (nearby), we expected at least decent service. Unfortunately, that wasn't the case. We ordered a hot dish (mee goreng), and it never arrived even after waiting for over an hour. Honestly, who takes an hour to cook mee goreng?

We followed up twice at the counter, and in the end, they refunded us. It's not about the money--it's about the time wasted and the mood it spoiled, especially when you're just trying to enjoy a short vacation.

We hope this feedback is taken constructively. Good food deserves good service too.",FALSE
"Best satay i ever had. Other dishes are just average for me.
I would give 5 stars if just rate for the satay alone.",FALSE
"I ordered salted egg pasta which is really a good choice! My partner try the meatball pasta and he said that's the best Bolognese pasta sauce that he ever had..the meatball taste like homemade 
This cafe is quite hidden though and if you're looking for aesthetic cafe, this place is not for you but..if you searching for good food please try this cafe.",FALSE
,FALSE
Best hidden western lunch spot. Try makan creamy tuna. Sedap boh. 1st time makan. Chicken tenders pon sedap makan panas2 cicah dgn sos dia.. Apa2 pon nescafe ais dia sedap. Haha.,FALSE
murah dan sedap.,FALSE
,FALSE
Good food. Good people. Very delicious chicken grill & potato. 5/5.,FALSE
Makanan rasa unik dan sedappp,FALSE
"Makanan sedap. Saya ambil mushrom sup.Memang sedap dan wajib mencuba jika datang kesini.Cuma suasana kedai kurang menarik dan panas sedikit kerana hanya memasang kipas saja. Waktu malam luar kawasan sekitar amat sunyi hanya kedai ni saja yang buka. Jika ke Kota Bharu, saya pasti akan datang kesini lagi.",FALSE
"Makanan di sini memang sedap dan berbaloi, especially dari segi rasa dan portion. Cuma suasana makan agak kurang selesa - tempat duduk dalam agak panas, dan tempat duduk luar pula banyak nyamuk. Kalau pihak kedai boleh improve bahagian tu, memang layak dapat 9/10! Buat masa ni, saya beri 7/10.",FALSE
,FALSE
"1. Mushroom sup + garlic bread - 5/5 rasa sedap.. memang bukan dr instant pack..

2. Fish & Chip - 4.5/5 portion agak sikit tp still ok dgn harga , sos tartar ok..xperlu sgt sos cili cuma kena letak lemon utk hilangkan rasa bau ikan dowry tu

3. Chicken grill - 4/5 rasa ok utk ayam cuma rasa sikit manis sbb ada campur madu.. and rasa lemon kuat.. patut letak sos black paper as additional condiment utk tambah rasa pedas utk balancekan rasa manis

4. Servis ok cuma perlu tambah codiment lain sbb kat Malaysia memang mcm tu.. letak satu meja.. utk sos cili ,sos tomato.. black paper..etc.. utk western malaysia style

Next time nk cuba pasta..",FALSE
"We were hesitant walking down this street but Barat Bistro is worth it!
The staff is friendly and efficient and the chef is excellent. We had delicious mushroom soup with garlic bread and a very tender and flavourful chicken chop with an amazing black pepper sauce with cranberries! And for dessert-the best creme brulee since Paris.
Highly recommended",FALSE
,FALSE
"This restaurant serves delicious spread of pastas and grilled proteins like seabass, chicken and lamb. The mains come with yummy sides, like pumpkin, good mashed potato and couscous.",FALSE
Do yourself a favor and visit BARAT BISTRO when you in town .The staff truly cares about your experience. The food is absolutely amazing - everything we tasted melted in other mouths. Absolutely the best meal we had while in Barat Bistro. Highly recommend! 10 star ,FALSE
"Spaghetti aglio alio tak sedap. Bila bagitahu cashier, dia argue dgn kita, ckp chilli flakes lain la, guna minyak apa lancau la. Tak sedap. The worst aglio ive ever tasted. Seriously. Horrendous.",FALSE
Super big portion! Worth it,FALSE
Sedap ..lembut daging dan kambing...rekemen   9.5/10,FALSE
"Boleh book atau walk in, vibe okay, kedai kecil saja so kena plan. Masa pergi time public holiday tapi tak ramai. Taste wise, spicy creamy pasta sedap. Yang lain2; lamb, chicken grill, pasta meat ball...manis tak kena selera kami sebagai orang bukan Kelantan, orang Kelantan maybe okay lah. Service agak kecewa, not friendly sangat layan... saya book utk 9 orang asalnya, nak tambah 3 orang lagi tapi tak dapat langsung ditambah meja, dgn alasan dah susun, tak dioffer duduk meja lain juga...How you manage/solve unexpected situation dengan pelanggan juga sangat penting. Floor crew kena biasa ejaskan keadaan kalau yang datang 1 keluarga besar dan ramai.",FALSE
"Service very bad, not preferred for family, not welcome for old folks, not friendly to children",FALSE
,FALSE
,FALSE
Better came before lunchtime.,FALSE
,FALSE
,FALSE
There are a lot of food stalls here ranging from noodles to rice to kuih-muih. Parking is very hard to find during peak time. The road is always jammed. The price of food on average is around rm7-rm12 but the foods are delicious la. You can try to come here. I don't think they got a public toilet here.,FALSE
It's one of tge best locations in Kota Bharu to have a delicious Chinese lunch for a very reasonably money. Fantastic choice of soups and good variety of drinks.,FALSE
"Men Kou Na Yi Dang De Yun Tun Mian Hen Hao Chi,Jie Qian Ye Gong Dao",FALSE
Pu Bian Shang De Hua Ren Shi Wu Du Neng Zhe Li Zhao Dao. ,FALSE
Need refurbish and reform and re-everything.,FALSE
,FALSE
,FALSE
"Yi Shang Ping Lun Jun Zhi Xiang Dang Kou ""Zhu Zhu Shi(Mi Fen,Mian,Guo Tiao,Mian Xian)""Tai Du Bu You Hao,Shi Wu Jin Yi Xiao Shi Wei Shang,Hen Zao orderLiao Zhi Hou Wan Liao Bing Wei Gao Zhi Gu Ke Ye Jiu Shi Wo,Wo Qu Wen Liao Zhi Hou Cai Shuo Shi Me Mai Wan Liao Mei You Liao Zhi Lei De Hua,Dao Qian Ye Mei You Zhe Zhong Dang Kou Wei Sheng Ye Bu Guo Guan Qing Wen Lao Ban Bu Guan?Huan Shi Mei You Ren Tou Su Guo?Na Wo Yuan Yi Zuo Di Yi Ge,Xin Nian Mei You Ren Xiang Bu Kai Xin De Guo Jie,Zhe Zhong Dang Kou Qiu Yan Cha,Wo Hui Tou Su Gei Wei Sheng Bu,Jin Ci. 
(Zhe Li Fa Bu Liao Zhao Pian Ha)",FALSE
,FALSE
Popular food court for morning sessions and closed for business in the evening.,FALSE
Bu Cuo,FALSE
Ok..,FALSE
,FALSE
,FALSE
"turisutoinhuomesiyondeChang Suo woWen ite,Xi Fang niFang remasitaga,Ji niBi Dian siteimasita. kokonoQing Bao woJian nakatutanogaShi Bai desita. ",FALSE
sup masin,FALSE
The Best Sup Urat Keting and Daging/Lemak Bakar,FALSE
Simple dish but nice.. location was unique,FALSE
,FALSE
Delicious food with affordable price. Just the cleanliness of the cutlery a bit off,FALSE
"Sedap sungguh. Betul2 tersorok celah hutan. Overall sedap, sup panas2, daging bakar juicy. Puas hati dan akan repeat",FALSE
,FALSE
"Sup sedap. Kalau datang area Aeon Mall KB, memang recommend singgah lunch. Tak nyesal. Area cool sikit sbb keliling pokok.",FALSE
It is situated by the bushes..,FALSE
,FALSE
,FALSE
,FALSE
Sup tulang nasi telur dadar dgn daging lemok. Semua cukup rasa. Sup masin sikit. Harga berpatutan. Suasana biasa sebab dale semok klu jenis tak kisah ok jah,FALSE
Mai makan lunch sini rasa beza ...try dulu baru tau...,FALSE
"Maaf cakap yang tukang kira masa nak bayar (yang pakai topi , badan besar mata sepet) tu agak kurang ajar sikit dan kena belajar lagi manner dengan costumer. Orang nak bayar macam nak bergaduh. Kalai orang boikot melingkup la kedai",FALSE
,FALSE
Okay but persekitaran kedai agak kurang memuaskan. hopefully owner notice benda ni,FALSE
kena update la sian org tengok buka....mari mari x buka...,FALSE
,FALSE
"Lokasi yang menarik ini mempunyai aneka pilihan juadah yg menyelerakan dan rasa yang memuaskan.
Kedai yg berada di sebalik semak samun/hutan ini menjadi tumpuan oleh pelanggan untuk pesanan menu nasi sup daging bakar. sangat mengiurkan.",FALSE
"I recently had dinner at Tea Garden in Kota Bharu -- nice experience overall, especially if you're craving Malaysian & Nanyang classics with a cozy feel.",FALSE
,FALSE
"Pleasant dining experience, especially after a long day of work. I've been to the KB outlet at least 4 times so far. It's a shame they're always out of the Merdeka menu Pani Puri cause it is really my fav food. Food and drinks are generally good except for a few. The staffs were all very friendly and attentive and I did not have to wait too long for my food too on my every visit in the evening (weekend). I would definitely come back again.",FALSE
"The food is not good, there is no cooking talent, the service is very bad.. and the female manager there has no manners. Why is there no cabbage like in the picture? This is not the first time, usually cooks who don't eat vegetables do this. Not recommended this place, waste my money and time to wait.",FALSE
semua sedap !!!,FALSE
,FALSE
,FALSE
Servis dan makanan yg memuaskan,FALSE
Terbaik harga pun berpatutan dan sedap,FALSE
"everything is good, food serving pun laju ",FALSE
,FALSE
,FALSE
Staff yg mesra terutama manager lin..sangat membantu sya Dan anak2,FALSE
"Layanan staf yang mesra, suasana yang tenang, sampai ke hidangan yang sedap dan berbaloi semuanya memang mantap.recommended",FALSE
"anyone craving a good hainanese + malaysian breakfast, iecommend this spot cause it's worth a try! the taste are lovely (though the prices are a bit high ) i totally recommend the 'Cha Kway' because it's super delicious, but you should skip the 'Nasi Lemak Ayam Rendang,' as it sadly doesn't taste like rendang at all. anyway, i'll definitely be coming back again!",FALSE
"Good ambience, good food ",FALSE
had good lunch here! friendly staff and marvellous cuisine!,FALSE
Cozy place with good staff. Varianty of food. Easy parking.,FALSE
Ok so far so good,FALSE
,FALSE
Orang tanya elok2 kan air kosong nak ambik mana atau nak order...staf laki tu jawab kat rumah dia pun ada air...apa bangang jawab macam tu..kerja buat cara kerja...siap menjeling bagai...kalau tak nak kerja tak payah kerja..pigi buat kerja lain...dari mood lapar terus takde mood nak makan...,FALSE
"Rasa makanan sedap. Tomyam, sup etc. Sotong goreng tepung mantap. Nak makan seafood, boleh pilih sendiri. Bnyk pilihan makanan. Ada tempat parking sendiri di belakang kedai.",FALSE
sedak do'oh!,FALSE
Meriahh,FALSE
"Siakap 16 Rasa is an absolute must-try! The service is excellent, the restaurant is bright and welcoming, and the whole environment feels warm and courteous. Definitely worth a visit!",FALSE
"Kelakar gila datang makan nak rasa tomyam tempat famous di kelantan, beli set makan 4-5 orang dapat tomyam mangkuk kecik halusssss besar tangan perempuan size petite je ya haha, dah bagitahu pekerja kedai dia kata memang size 1 orang makan je untuk set ni haha kelakar, takkan datang dah lain kali",FALSE
"ikan bakar berempah sangat sedapp, kalau pergi hari cuti memang ramai tapi meja dan kerusi insyaAllah sentiasa cukup, my dad loves having dinner here so it's basically our weekly dinner place hahaha",FALSE
Good although delay in serving the siakap masam manis. No reason given for delay.,FALSE
Makanan sedap tapi kerusi boleh tukar dah biar comey sikit,FALSE
Puas hati...belas tahun nikah dgn ore klate 1st time dtng mkn sini... macam2 mkanan ada..ulam2man mknn seafod...fuuuh padu...mknan pn boleh dikatakn murah jgk lah,FALSE
Sangat selesa dan makanan menyelerakan,FALSE
semua menu sedap..puas hati..layanan bagus..licin semuanya,FALSE
semua sedap!,FALSE
Prefer ikan bakar kosong.,FALSE
Kaki sidai,FALSE
,FALSE
,FALSE
"Nice place to eat n enjoy with friends. A lots of dishes especially ikan bakar, small , Thai foods.",FALSE
"I love the food!
Boss also very kind, I complaint about some of the ikan  bakar stingray not well done , he immediately take action and then after I pay my bill I found he didn't charge me on the stingray . Omg...and total bill only rm106...",FALSE
"Hok jago ike paka pioh ado jebeng tu ejah laye customer molek deh. Mu kijo kedai ore tu. Pertanyaan ore tanyo masok gapo, ike gapo pun toksei laye. Meme perangai. Kedai bereh doh.",FALSE
Menepati Citarasa Nasi Arab Bagi seorang IBU yang HAMiL..mengidam nasi arab trik nih wehhhh..Beli Hari Jumaat memang berbaloi Terima Kasih,FALSE
"mkn jmyl wTaam ldhydh jd
fDl lmTaam laarbyh fy kwt bhrw",FALSE
SERVISS OUT!!! makanan sejuk... + order air panas... hooo kerooo sapa nyo dok...tanyaa alasan coway mampus!!!! air panas xdok,FALSE
This is my second time to this place all the way from Singapore,FALSE
very dry and salty..,FALSE
,FALSE
"Selalu beli kat Fp. food was good. and pg makan kedai, service so sloooowwwww. Takda org pun, so slow. Lepastu repeat lg FP, nasi too oily. PLS kembang tekak  tapi sedap. entahla taktahu nak komen",FALSE
,FALSE
ALHAMDULILLAH. Asbab hidayat utk umat drpd jemaah Dakwah dan Tabligh Seri Petaling.,FALSE
Nasi arab paling sedap di Kelantan. Rasa konsisten. Wajib cuba kambing grill ,FALSE
Makanan mmg sdap n services mmg bagus,FALSE
ambo makan dah hari ni..maaf tak jadi ..lauk kambing byk tulang pada isi..,FALSE
"Very Good place. Thank you a lot.
I wanted meat and I got it here. I ordered grilled lamb. But again, the portion was too small for me. Maybe I eat a lot?)) but I noticed that many places in Kota Bharu have small portions for 1 person.
Lamb was very delicious, soft. Salad, sauce and fries also were good.
Note: the lamb has a lot of spices for me. Because usually I eat without any spices. But still very tasty.
Trimakasi ",FALSE
Very nice food to eat with the good service and located near to the Rumah Allah,FALSE
,FALSE
"Service : Lambat 30min nasi Arab kambing .katenya blum siap ..jam 12.30tgh ??? Staff xmesra pelanggan.. sy sorg waktu tu..

Rase : biasa..xcukup sifat ..tiada sos nasi arab.. adehh.. 12.30pm tu..

Return  : No
Recomended : No",FALSE
,FALSE
Makanan biasa2 sahaja tp ok la,FALSE
,FALSE
